key,response,group,num_options
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,orig alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47b_W43,b,forbid alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,orig alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,a,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,a,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47c_W43,b,forbid alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,b,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,a,orig alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47d_W43,b,forbid alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,b,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,a,orig alpha,2
RACESURV47e_W43,b,forbid alpha,2
