key,response,group,num_options
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,a,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,c,middle alpha,5
HAPPEN2b_W41,c,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,c,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,a,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,c,middle alpha,5
HAPPEN2b_W41,a,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,c,middle alpha,5
HAPPEN2b_W41,b,middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,a,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,a,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,a,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,c,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2b_W41,b,no middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,a,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,a,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,a,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,c,no middle alpha,5
HAPPEN2c_W41,b,no middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,a,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,b,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,b,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2d_W41,c,no middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,c,middle alpha,5
HAPPEN2e_W41,c,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,c,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,c,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,c,middle alpha,5
HAPPEN2e_W41,c,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,c,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,a,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,a,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,b,middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,a,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,a,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,b,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2e_W41,c,no middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,a,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,b,middle alpha,5
HAPPEN2f_W41,c,middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,b,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,b,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,b,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2f_W41,c,no middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,c,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,c,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,a,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,a,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,c,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
HAPPEN2g_W41,a,middle alpha,5
HAPPEN2g_W41,b,middle alpha,5
