,key,num options,num options new,orig alpha,float alpha
12,RACESURV18a_W43,5,5,"Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Whites and Hispanics
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well","Tiiknnhg again aobut race and race rlneitoas in the U.S. in general, how well, if at all, do you tnihk each of tehse grpuos get aonlg with each ohter in our secoity tshee days? Wheits and Hinpciass
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well"
13,RACESURV18b_W43,5,5,"Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Blacks and Hispanics
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well","Tnikinhg agian auobt race and race raoenitls in the U.S. in general, how well, if at all, do you thnik each of these gpruos get alnog with each oethr in our stioecy tehse days? Bclaks and Hciiapnss
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well"
14,RACESURV18c_W43,5,5,"Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Blacks and whites
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well","Thnniikg aagin aobut race and race rotlanies in the U.S. in general, how well, if at all, do you tnhik each of these gurops get aonlg with each ohetr in our stceoiy teshe days? Backls and wieths
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well"
15,RACESURV18d_W43,5,5,"Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Whites and Asians
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well","Tknnhiig aagin aobut race and race reilnotas in the U.S. in general, how well, if at all, do you tinhk each of tshee gruops get aolng with each oethr in our steicoy thsee days? Wehtis and Aasnis
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well"
16,RACESURV18e_W43,5,5,"Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Blacks and Asians
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well","Tkinnihg again aoubt race and race rotaielns in the U.S. in general, how well, if at all, do you tnhik each of tsehe guoprs get anlog with each otehr in our seoticy teshe days? Bklacs and Aainss
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well"
17,RACESURV18f_W43,5,5,"Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Hispanics and Asians
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well","Tiihnnkg aiagn abuot race and race riaeltnos in the U.S. in general, how well, if at all, do you tihnk each of these grpous get anlog with each ohter in our sioctey these days? Haspnciis and Ansais
A. Very well
B. Pretty well
C. Somewhat well
D. Not too well
E. Not at all well"
18,MED5_W34,5,5,"Thinking about what you have heard or read, how well do you think medical researchers understand the health risks and benefits of changing a baby's genetic characteristics?
A. Very well
B. Fairly well
C. Somewhat well
D. Not too well
E. Not at all well","Tninhkig aoubt what you have herad or read, how well do you tihnk mciedal rhecreasers urndensatd the htleah rksis and bieeftns of cnhingag a baby's getneic characteristics?
A. Very well
B. Fairly well
C. Somewhat well
D. Not too well
E. Not at all well"
19,VALUEURBAN_W32,5,5,"In general, do you think most people who live in urban areas have values that are
A. Very similar to your values
B. Somewhat similar to your values
C. Neither similar nor dissimilar from your values
D. Somewhat different from your values
E. Very different from your values","In general, do you think most poplee who live in urabn aears have vuleas that are
A. Very similar to your values
B. Somewhat similar to your values
C. Neither similar nor dissimilar from your values
D. Somewhat different from your values
E. Very different from your values"
20,VALUESUBURB_W32,5,5,"In general, do you think most people who live in suburban areas have values that are
A. Very similar to your values
B. Somewhat similar to your values
C. Neither similar nor dissimilar from your values
D. Somewhat different from your values
E. Very different from your values","In general, do you thnik most ploepe who live in saubrubn aears have vaelus that are
A. Very similar to your values
B. Somewhat similar to your values
C. Neither similar nor dissimilar from your values
D. Somewhat different from your values
E. Very different from your values"
21,VALUERURAL_W32,5,5,"In general, do you think most people who live in rural areas have values that are
A. Very similar to your values
B. Somewhat similar to your values
C. Neither similar nor dissimilar from your values
D. Somewhat different from your values
E. Very different from your values","In general, do you tnhik most ploepe who live in ruarl aears have values that are
A. Very similar to your values
B. Somewhat similar to your values
C. Neither similar nor dissimilar from your values
D. Somewhat different from your values
E. Very different from your values"
22,OPTIMIST_W41,5,5,"Please think about what things will be like in 2050, about 30 years from now. Thinking about the future of the United States, would you say you are
A. Very optimistic
B. Somewhat optimistic
C. Neither optimistic nor pessimistic
D. Somewhat pessimistic
E. Very pessimistic","Paelse tihnk about what tnhgis will be like in 2050, aobut 30 yreas from now. Tkninhig aoubt the ftuure of the Untied States, wulod you say you are
A. Very optimistic
B. Somewhat optimistic
C. Neither optimistic nor pessimistic
D. Somewhat pessimistic
E. Very pessimistic"
23,GAP21Q41_W82,5,5,"Overall, do you think current economic relations between the US and China are very good, somewhat good, somewhat bad or very bad?
A. Very good
B. Somewhat good
C. Neither good nor bad
D. Somewhat bad
E. Very bad","Overall, do you tnihk cnruert enoomicc rneioalts bewteen the US and Cnhia are very good, shamewot good, shawemot bad or very bad?
A. Very good
B. Somewhat good
C. Neither good nor bad
D. Somewhat bad
E. Very bad"
24,WMNPRZ1_W36,5,5,"Do you think it would be a good thing or a bad thing for the country if a woman was elected president?
A. Very good
B. Somewhat good
C. Neither good nor bad
D. Somewhat bad
E. Very bad","Do you tnihk it wulod be a good tihng or a bad tinhg for the cnrtuoy if a woman was eeetcld president?
A. Very good
B. Somewhat good
C. Neither good nor bad
D. Somewhat bad
E. Very bad"
25,GAYMARR2_W32,5,5,"As you may know, same-sex marriage is now legal in the U.S. Do you think this is a good thing or a bad thing for our society?
A. Very good thing
B. Somewhat good thing
C. Neither a good nor bad thing
D. Somewhat bad thing
E. Very bad thing","As you may know, same-sex mriagrae is now laegl in the U.S. Do you think this is a good tnhig or a bad tihng for our society?
A. Very good thing
B. Somewhat good thing
C. Neither a good nor bad thing
D. Somewhat bad thing
E. Very bad thing"
26,RACESURV2_W43,5,5,"The U.S. population is made up of people of many different races and ethnicities. Overall, do you think this is
A. Very good for the country
B. Somewhat good for the country
C. Neither good nor bad for the country
D. Somewhat bad for the country
E. Very bad for the country","The U.S. pitouploan is made up of pelope of many dnierefft raecs and ethnicities. Overall, do you tnihk this is
A. Very good for the country
B. Somewhat good for the country
C. Neither good nor bad for the country
D. Somewhat bad for the country
E. Very bad for the country"
27,SOCIETY_TRANS_W92,5,5,"Do you think greater social acceptance of people who are transgender (people who identify as a gender that is different from the sex they were assigned at birth) is generally good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society","Do you tinhk gaeterr soiacl acetaccpne of ppleoe who are tdenerngsar (people who itdniefy as a gdneer that is dfinerfet from the sex they were anesgisd at birth) is gneelrlay good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society"
28,SOCIETY_RHIST_W92,5,5,"Do you think increased public attention to the history of slavery and racism in America is generally good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society","Do you tnhik icaserend pubilc attntioen to the hitsroy of selarvy and rcaism in Arciema is grlaneley good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society"
29,SOCIETY_JBCLL_W92,5,5,"Do you think good-paying jobs requiring a college degree more often than they used to is generally good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society","Do you think good-paying jobs riuqrneig a coellge dgeree more otfen than they used to is grleeanly good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society"
30,SOCIETY_RELG_W92,5,5,"Do you think a decline in the share of Americans belonging to an organized religion is generally good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society","Do you tihnk a dinlcee in the sahre of Aiamncres bleoingng to an onzgraeid roleiign is gralenley good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society"
31,SOCIETY_GUNS_W92,5,5,"Do you think an increase in the number of guns in the U.S. is generally good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society","Do you tnihk an iercasne in the nbmuer of guns in the U.S. is glnrleeay good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society"
32,SOCIETY_SSM_W92,5,5,"Do you think same-sex marriages being legal in the U.S. is generally good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society","Do you tnhik same-sex magriares bineg laegl in the U.S. is glarneley good or bad for our society?
A. Very good for society
B. Somewhat good for society
C. Neither good nor bad for society
D. Somewhat bad for society
E. Very bad for society"
33,GAP21Q15_a_W82,5,5,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Healthcare system
A. The best
B. Above average
C. Average
D. Below average
E. The worst","Paesle cmarope the US to ohter deopelved natnios in a few dnfirefet areas. In each instance, how does the US compare? Htraelache steysm
A. The best
B. Above average
C. Average
D. Below average
E. The worst"
34,GAP21Q15_b_W82,5,5,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Colleges and universities
A. The best
B. Above average
C. Average
D. Below average
E. The worst","Peasle caporme the US to other dlepeveod ntnaios in a few deirfneft areas. In each instance, how does the US compare? Clelgeos and uiienteivrss
A. The best
B. Above average
C. Average
D. Below average
E. The worst"
35,GAP21Q15_c_W82,5,5,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Standard of living
A. The best
B. Above average
C. Average
D. Below average
E. The worst","Peslae coarmpe the US to oehtr dpoeeelvd nitoans in a few deniefrft areas. In each instance, how does the US compare? Sdtranad of lvniig
A. The best
B. Above average
C. Average
D. Below average
E. The worst"
36,GAP21Q15_d_W82,5,5,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Military
A. The best
B. Above average
C. Average
D. Below average
E. The worst","Plesae crpaome the US to ohter deleeopvd nianots in a few drnffeiet areas. In each instance, how does the US compare? Miairtly
A. The best
B. Above average
C. Average
D. Below average
E. The worst"
37,GAP21Q15_e_W82,5,5,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Technological achievements
A. The best
B. Above average
C. Average
D. Below average
E. The worst","Pselae cpoarme the US to oehtr dvpeleoed ntoinas in a few dnfeierft areas. In each instance, how does the US compare? Toilhccegoanl aveimcteehns
A. The best
B. Above average
C. Average
D. Below average
E. The worst"
38,RACESURV5a_W43,5,5,"Overall, how does being white affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bnieg wthie afefct people's alibtiy to get aeahd in our ctoruny teshe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
39,RACESURV5b_W43,5,5,"Overall, how does being black affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does being black afecft people's ailbtiy to get aaehd in our cnourty teshe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
40,CARS9A_W27,5,5,"Would you strongly favor, favor, oppose, or strongly oppose the following rules and regulations for driverless vehicles? Requiring them to travel in dedicated lanes
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose","Wloud you stlognry favor, favor, oppose, or sgonrtly opospe the fnoliowlg reuls and rutgnoailes for dvrrsieels vehicles? Rirqiueng them to tvaerl in ddctaeied lnaes
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose"
41,CARS9B_W27,5,5,"Would you strongly favor, favor, oppose, or strongly oppose the following rules and regulations for driverless vehicles? Restricting them from traveling near certain areas, such as schools
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose","Wuold you snlortgy favor, favor, oppose, or srgonlty opspoe the fniollwog ruels and rgltueioans for dlerevisrs vehicles? Rsicteitrng them from tlviernag near ciarten areas, such as sohlcos
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose"
42,CARS9C_W27,5,5,"Would you strongly favor, favor, oppose, or strongly oppose the following rules and regulations for driverless vehicles? Requiring them to have a person in the driver's seat who could take control in an emergency situation
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose","Wuold you sgonrlty favor, favor, oppose, or snltgory opopse the floolnwig rleus and rnitluogeas for drslerveis vehicles? Rinireuqg them to have a preson in the driver's seat who cuold take cnotrol in an eerncmegy sttaiioun
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose"
43,ROBJOB5B_W27,5,5,"Would you favor or oppose the following? If robots and computers were mostly limited to doing jobs that are dangerous or unhealthy for humans to do
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose","Wloud you fovar or opspoe the following? If roobts and cmetouprs were moslty liiemtd to donig jobs that are druaoegns or uhtaehlny for hanums to do
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose"
44,ROBJOB5C_W27,5,5,"Would you favor or oppose the following? If people had the option of paying extra to interact with a human, rather than a robot or computer, when buying a product or service
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose","Wluod you foavr or ooppse the following? If popele had the otipon of piynag extra to inctreat with a human, rehtar than a rboot or computer, when biuyng a pcduort or srievce
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose"
45,ROBJOB5D_W27,5,5,"Would you favor or oppose the following? If the federal government created a national service program that paid people to perform tasks even if a robot or computer could do those tasks faster or cheaper
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose","Wloud you faovr or oosppe the following? If the freedal goemrevnnt ceetrad a nntaoail sivecre poagrrm that paid pleope to pfroerm takss even if a roobt or couetmpr colud do tshoe tskas ftsear or ceehpar
A. Strongly favor
B. Favor
C. Neither favor nor oppose
D. Oppose
E. Strongly oppose"
46,ROBWRK2_W41,5,5,"If robots and computers do much of the work currently done by humans, do you think this would be
A. A very good thing for the country
B. A somewhat good thing for the country
C. Neither a good nor bad thing for the country
D. A somewhat bad thing for the country
E. A very bad thing for the country","If rbotos and ctmeorpus do much of the work crrlenuty done by humans, do you thnik this wolud be
A. A very good thing for the country
B. A somewhat good thing for the country
C. Neither a good nor bad thing for the country
D. A somewhat bad thing for the country
E. A very bad thing for the country"
47,SOLVPROBa_W41,5,5,"In the future, what kind of an impact do you think science and technology will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an ipmact do you tnhik scneice and thgloencoy will have in svinolg the bgiegst polbrems fnaicg the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
48,TRACKGOV1a_W49,5,5,"As far as you know, how much of what you do online or on your cellphone is being tracked by the government?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","As far as you know, how much of what you do onlnie or on your clplnohee is bieng tckerad by the government?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
49,TRACKGOV1b_W49,5,5,"As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by the government?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","As far as you know, how much of what you do oniffle like wrhee you are or who you are talnikg to is bneig taekcrd by the government?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
0,GAP21Q15_f_W82,5,5,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Entertainment, including movies, music and television
A. The best
B. Above average
C. Average
D. Below average
E. The worst","Palsee copmrae the US to other dpeevoeld nnotais in a few dirnfefet areas. In each instance, how does the US compare? Entertainment, idnlucnig movies, misuc and tlsieioevn
A. The best
B. Above average
C. Average
D. Below average
E. The worst"
1,USMILSIZ_W92,5,5,"Thinking about the size of America's military, do you think it should be
A. Reduced a great deal
B. Reduced somewhat
C. Kept about as is
D. Increased somewhat
E. Increased a great deal","Tnniihkg abuot the size of America's military, do you tnihk it shloud be
A. Reduced a great deal
B. Reduced somewhat
C. Kept about as is
D. Increased somewhat
E. Increased a great deal"
2,LEGALIMMIGAMT_W92,5,5,"Do you think the number of legal immigrants the U.S. admits should
A. Increase a lot
B. Increase a little
C. Stay about the same
D. Decrease a little
E. Decrease a lot","Do you tnihk the nmuebr of leagl iimmrtngas the U.S. aditms shulod
A. Increase a lot
B. Increase a little
C. Stay about the same
D. Decrease a little
E. Decrease a lot"
3,RACESURV5c_W43,5,5,"Overall, how does being Hispanic affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bieng Hsnipaic aecfft people's albiity to get aeahd in our cortnuy tehse days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
4,RACESURV5d_W43,5,5,"Overall, how does being Asian affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bneig Aisan afceft people's aitbliy to get aahed in our crtonuy teshe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
5,RACESURV5e_W43,5,5,"Overall, how does being Native American affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bnieg Naivte Amcearin afecft people's atbiliy to get aaehd in our cotrnuy thsee days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
6,RACESURV5f_W43,5,5,"Overall, how does being Jewish affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bnieg Jiwesh acfeft people's aitilby to get aeahd in our cotnruy teshe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
7,RACESURV5g_W43,5,5,"Overall, how does being Muslim affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does being Misulm acefft people's abitliy to get aaehd in our coturny teshe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
8,RACESURV5h_W43,5,5,"Overall, how does being an evangelical Christian affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does benig an elainavgecl Csraitihn aefcft people's aiitlby to get ahaed in our cntrouy teshe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
9,RACESURV5i_W43,5,5,"Overall, how does being a man affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does benig a man afefct people's aitibly to get aeahd in our cntuory tshee days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
10,RACESURV5j_W43,5,5,"Overall, how does being a woman affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bineg a waomn acfeft people's aiitlby to get ahaed in our ctonury these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
11,RACESURV5k_W43,5,5,"Overall, how does being poor affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bneig poor afcfet people's atiilby to get aahed in our crutony tsehe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
12,RACESURV5l_W43,5,5,"Overall, how does being wealthy affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot","Overall, how does bneig wtlahey acfeft people's ailitby to get ahead in our cunotry tsehe days?
A. Helps a lot
B. Helps a little
C. Neither helps nor hurts
D. Hurts a little
E. Hurts a lot"
13,ECON5_a_W54,5,5,"Do you think the country's current economic conditions are helping or hurting you and your family?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tnihk the country's crrnuet enmcoioc cditionons are hinlpeg or htruing you and your family?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
14,ECON5_b_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are wealthy?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tinhk the country's cuernrt emoincoc cinondiots are hnlepig or huntrig popele who are wealthy?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
15,ECON5_c_W54,5,5,"Do you think the country's current economic conditions are helping or hurting the middle class?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the country's cnurret eiomnocc cnoiitonds are hiepnlg or hnurtig the mlidde class?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
16,ECON5_d_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are poor?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you think the country's crrunet ecoionmc cnoiodtnis are hienplg or hrtunig ppleoe who are poor?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
